frame,x_cm,y_cm,theta,detected
300,,,,0
301,,,,0
302,,,,0
303,,,,0
304,,,,0
305,,,,0
306,,,,0
307,2.2212885154061572,2.563025210084028,110.02197265625,1
308,2.349439775910359,2.7766106442576968,100.12062072753906,1
309,2.349439775910359,2.6484593837534955,108.55258178710938,1
310,2.4348739495798264,2.6484593837534955,113.97466278076172,1
311,,,,0
312,,,,0
313,,,,0
314,,,,0
315,,,,0
316,,,,0
317,,,,0
318,,,,0
319,,,,0
320,,,,0
321,,,,0
322,,,,0
323,,,,0
324,2.8193277310924305,2.093137254901956,147.7748260498047,1
325,2.7766106442576968,2.0077030812324885,135.4038543701172,1
326,2.7766106442576968,1.879551820728287,131.38778686523438,1
327,2.7766106442576968,1.708683473389352,140.59019470214844,1
328,2.733893557422963,1.5378151260504167,146.0011749267578,1
329,2.8620448179271643,1.5805322128851504,133.3985137939453,1
330,3.0329131652660997,1.6232492997198844,134.39974975585938,1
331,3.246498599439769,1.708683473389352,129.92796325683594,1
332,3.4600840336134375,1.7941176470588194,85.36207580566406,1
333,,,,0
334,,,,0
335,,,,0
336,,,,0
337,,,,0
338,,,,0
339,,,,0
340,,,,0
341,,,,0
342,,,,0
343,,,,0
344,,,,0
345,,,,0
346,,,,0
347,,,,0
348,,,,0
349,,,,0
350,,,,0
351,,,,0
352,,,,0
353,,,,0
354,,,,0
355,,,,0
356,,,,0
357,,,,0
358,,,,0
359,,,,0
360,,,,0
361,,,,0
362,,,,0
363,,,,0
364,1.281512605042014,1.7514005602240856,158.69656372070312,1
365,,,,0
366,,,,0
367,,,,0
368,,,,0
369,,,,0
370,,,,0
371,,,,0
372,,,,0
373,2.605742296918762,2.6911764705882293,161.22604370117188,1
374,,,,0
375,,,,0
376,3.2037815126050346,1.4096638655462153,159.13499450683594,1
377,2.990196078431366,1.1960784313725463,155.13140869140625,1
378,3.0756302521008334,1.281512605042014,137.23446655273438,1
379,3.417366946778704,1.5378151260504167,142.61749267578125,1
380,3.161064425770301,1.5378151260504167,144.45046997070312,1
381,,,,0
382,,,,0
383,,,,0
384,,,,0
385,3.2892156862745026,2.8620448179271643,66.45838928222656,1
386,2.904761904761898,1.7514005602240856,141.16278076171875,1
387,2.990196078431366,1.8368347338935533,136.09596252441406,1
388,2.947478991596632,1.8368347338935533,141.89974975585938,1
389,,,,0
390,,,,0
391,,,,0
392,,,,0
393,,,,0
394,,,,0
395,,,,0
396,,,,0
397,,,,0
398,,,,0
399,,,,0
400,,,,0
401,,,,0
402,3.118347338935567,1.3242296918767478,149.37118530273438,1
403,2.990196078431366,1.3242296918767478,123.3363265991211,1
404,3.2037815126050346,1.1960784313725463,148.40603637695312,1
405,3.3319327731092363,1.281512605042014,152.8924560546875,1
406,3.37464985994397,1.281512605042014,65.83586120605469,1
407,3.3319327731092363,1.281512605042014,77.36053466796875,1
408,3.161064425770301,1.452380952380949,87.31892395019531,1
409,0.7689075630252084,3.417366946778704,38.872718811035156,1
410,0.854341736694676,3.8872549019607754,52.7386589050293,1
411,1.1960784313725463,4.2717086834733795,74.03241729736328,1
412,1.5378151260504167,4.4425770308123145,59.916587829589844,1
413,1.8368347338935533,4.869747899159653,92.24610137939453,1
414,2.093137254901956,5.211484593837524,102.48970794677734,1
415,2.349439775910359,5.339635854341725,127.29322052001953,1
416,2.7766106442576968,5.5532212885153935,139.2261962890625,1
417,3.2892156862745026,5.809523809523796,158.56231689453125,1
418,3.801820728291308,5.937675070027998,4.796823024749756,1
419,4.399859943977581,5.980392156862732,12.834208488464355,1
420,4.997899159663854,5.894957983193264,24.795698165893555,1
421,5.595938375350127,5.681372549019595,38.05226135253906,1
422,6.065826330532199,5.382352941176459,49.914058685302734,1
423,6.450280112044803,4.95518207282912,65.03197479248047,1
424,6.706582633053206,4.4425770308123145,74.79875183105469,1
425,6.792016806722674,3.9726890756302433,86.1400375366211,1
426,6.834733893557408,3.417366946778704,97.48033142089844,1
427,6.74929971988794,2.8193277310924305,103.20594787597656,1
428,6.706582633053206,2.520308123249294,114.57183074951172,1
429,6.450280112044803,2.349439775910359,129.5832977294922,1
430,6.108543417366933,2.4348739495798264,152.0977783203125,1
431,5.7240896358543285,2.47759103641456,157.74777221679688,1
432,5.425070028011192,2.563025210084028,2.3596837520599365,1
433,4.997899159663854,2.6484593837534955,8.068357467651367,1
434,4.357142857142847,2.947478991596632,34.37384033203125,1
435,3.8445378151260416,3.3319327731092363,46.15827941894531,1
436,3.545518207282905,3.7163865546218404,55.91396713256836,1
437,3.2892156862745026,4.314425770308113,62.86025619506836,1
438,3.118347338935567,4.9124649859943865,70.09576416015625,1
439,3.0756302521008334,5.382352941176459,79.96643829345703,1
440,3.118347338935567,5.894957983193264,86.4170913696289,1
441,3.2037815126050346,6.3648459383753355,87.77913665771484,1
442,3.37464985994397,6.834733893557408,93.80534362792969,1
443,3.630952380952373,7.261904761904746,106.7284927368164,1
444,4.015406162464977,7.689075630252083,122.65107727050781,1
445,4.485294117647049,7.98809523809522,136.63641357421875,1
446,5.040616246498588,8.287114845938357,159.7297821044922,1
447,5.51050420168066,8.415266106442559,1.653956413269043,1
448,6.065826330532199,8.329831932773091,14.976698875427246,1
449,6.578431372549005,8.116246498599422,37.12466812133789,1
450,7.0056022408963425,7.859943977591019,57.326725006103516,1
451,7.261904761904746,7.518207282913148,64.9298324584961,1
452,7.432773109243681,7.09103641456581,77.97252655029297,1
453,7.518207282913148,6.663865546218473,86.54303741455078,1
454,7.432773109243681,6.1939775910364006,95.31956481933594,1
455,7.347338935574213,5.7240896358543285,97.92826080322266,1
456,7.133753501400544,5.296918767506991,103.57628631591797,1
457,6.877450980392141,4.827030812324919,108.87444305419922,1
458,6.578431372549005,4.399859943977581,121.11054229736328,1
459,6.236694677871134,4.143557422969178,129.0609588623047,1
460,5.766806722689062,3.8872549019607754,146.31500244140625,1
461,5.425070028011192,3.8445378151260416,163.8219757080078,1
462,5.0833333333333215,3.7163865546218404,173.36761474609375,1
463,4.528011204481783,3.6736694677871067,3.780160665512085,1
464,3.9726890756302433,3.6736694677871067,10.909494400024414,1
465,3.5028011204481713,3.8445378151260416,29.919174194335938,1
466,3.118347338935567,4.1008403361344445,41.2268180847168,1
467,2.733893557422963,4.656162464985984,59.633949279785156,1
468,2.563025210084028,5.126050420168056,71.34532928466797,1
469,2.47759103641456,5.7240896358543285,77.2215347290039,1
470,2.520308123249294,6.108543417366933,86.37342071533203,1
471,2.6484593837534955,6.621148459383739,94.2724380493164,1
472,2.8620448179271643,7.133753501400544,104.18473052978516,1
473,3.2037815126050346,7.603641456582616,121.39283752441406,1
474,3.5028011204481713,7.902661064425753,145.15931701660156,1
475,4.186274509803912,8.287114845938357,159.857177734375,1
476,4.784313725490185,8.500700280112026,179.46006774902344,1
477,5.382352941176459,8.586134453781494,16.45340347290039,1
478,6.023109243697466,8.500700280112026,29.584823608398438,1
479,6.407563025210069,8.287114845938357,44.50821304321289,1
480,6.792016806722674,8.030812324929954,59.805633544921875,1
481,6.962885154061609,7.6463585434173496,69.18928527832031,1
482,7.0056022408963425,7.432773109243681,81.50529479980469,1
483,6.962885154061609,6.706582633053206,95.88878631591797,1
484,6.792016806722674,6.279411764705868,109.64212799072266,1
485,6.492997198879538,5.894957983193264,121.63783264160156,1
486,6.1939775910364006,5.7240896358543285,145.9876708984375,1
487,5.766806722689062,5.51050420168066,162.4197998046875,1
488,5.254201680672257,5.467787114845926,3.543386459350586,1
489,4.741596638655452,5.595938375350127,15.805665016174316,1
490,4.357142857142847,5.852240896358531,32.632667541503906,1
491,3.9299719887955096,6.1939775910364006,40.140869140625,1
492,3.6736694677871067,6.578431372549005,48.19065475463867,1
493,3.5028011204481713,6.962885154061609,61.731258392333984,1
494,3.246498599439769,7.603641456582616,77.39946746826172,1
495,3.2037815126050346,8.201680672268889,91.06094360351562,1
496,3.3319327731092363,8.757002801120429,106.00362396240234,1
497,3.5882352941176388,9.312324929971968,126.65557861328125,1
498,4.015406162464977,9.739495798319306,143.08995056152344,1
499,4.485294117647049,10.038515406162443,162.22357177734375,1
500,5.0833333333333215,10.252100840336112,178.25413513183594,1
