frame,x_cm,y_cm,theta,detected
305,15.544212218649514,10.787781350482312,12.86898708343506,1
306,15.519694533762054,10.542604501607714,11.736200809478758,1
307,15.642282958199353,10.18301178992497,23.83225939750215,1
308,15.642282958199353,9.97869774919614,28.005465542011592,1
309,15.671704180064305,9.699196141479097,35.085667736873766,1
310,15.701125401929257,9.267684887459804,49.454169405185894,1
311,15.720739549839227,8.865594855305464,63.521802959331964,1
312,15.68151125401929,8.669453376205785,71.5896729679806,1
313,15.5540192926045,7.953536977491959,78.02450385720691,1
314,15.377491961414787,7.335691318327972,81.54253816890564,1
315,15.200964630225078,6.580546623794211,80.8679069618091,1
316,14.965594855305463,5.835209003215433,81.85033106582125,1
317,14.60273311897106,5.001607717041799,82.46102188322786,1
318,14.298713826366557,4.677974276527331,89.2145660817783,1
319,13.984887459807073,4.413183279742764,99.44327780456985,1
320,13.631832797427652,4.27588424437299,113.81501230085436,1
321,13.170900321543405,4.138585209003215,123.93918271642215,1
322,12.709967845659161,4.079742765273311,135.51772936744214,1
323,12.268649517684885,4.089549839228295,148.01499043541742,1
324,11.876366559485527,4.158199356913182,158.51099969154353,1
325,11.484083601286171,4.285691318327973,173.16373196835178,1
326,11.20948553054662,4.5406752411575555,9.503309675898718,1
327,11.013344051446943,4.834887459807073,23.840017083302254,1
328,10.846623794212217,5.168327974276526,35.74653572264512,1
329,10.650482315112537,5.482154340836011,47.619041409271944,1
330,10.522990353697747,5.805787781350481,58.584587544958,1
331,10.473954983922827,6.149035369774919,68.88210931850217,1
332,10.493569131832796,6.492282958199356,78.45807892497116,1
333,10.591639871382634,6.835530546623792,88.00738214961773,1
334,10.768167202572346,7.208199356913181,97.5840106734711,1
335,11.013344051446943,7.5906752411575535,106.94761913220762,1
336,11.327170418006428,7.943729903536976,115.00346224367563,1
337,11.670418006430866,8.267363344051443,122.76643042101739,1
338,12.03327974276527,8.53215434083601,131.24664036331376,1
339,12.415755627009643,8.738102893890673,140.11367365055258,1
340,12.808038585209,8.845980707395498,150.6689742104113,1
341,13.200321543408355,8.865594855305464,164.46922403180074,1
342,13.58279742765273,8.777331189710608,0.6490876854419757,1
343,13.984887459807073,8.590996784565915,18.718692068863763,1
344,14.347749196141475,8.286977491961412,37.056823802522345,1
345,14.641961414790993,7.884887459807072,53.867065312233215,1
346,14.85771704180064,7.414147909967843,68.44229070548445,1
347,14.995016077170416,6.90418006430868,81.27070152516562,1
348,15.004823151125398,6.354983922829581,91.92634971389323,1
349,14.926366559485526,5.825401929260449,101.79053615474164,1
350,14.7596463022508,5.295819935691317,110.28905646482735,1
351,14.514469453376204,4.766237942122186,118.9890924659438,1
352,14.210450160771703,4.2954983922829575,125.8723162671647,1
353,13.857395498392282,3.903215434083601,133.89913205694327,1
354,13.465112540192923,3.5991961414790987,141.7432783498889,1
355,13.043408360128614,3.4226688102893887,152.39830931799756,1
356,12.621704180064306,3.383440514469453,164.83759596332592,1
357,12.209807073954982,3.442282958199357,1.376208117539605,1
358,11.866559485530544,3.599196141479099,19.61856708974961,1
359,11.58215434083601,3.824758842443729,36.94543732528553,1
360,11.386012861736331,4.118971061093246,52.6786775108575,1
361,11.287942122186493,4.472025723472668,66.86072149126065,1
362,11.287942122186491,4.864308681672024,78.95858339937665,1
363,11.336977491961411,5.315434083601285,87.73353215705173,1
364,11.454662379421219,5.815594855305465,93.54418452843247,1
365,11.621382636655946,6.325562700964628,97.44984330072721,1
366,11.817524115755624,6.796302250803857,99.65599863245444,1
367,12.043086816720255,7.237620578778133,101.74867251394888,1
368,12.30787781350482,7.610289389067523,105.83738381637805,1
369,12.60209003215434,7.933922829581992,110.39006464942796,1
370,12.915916398713824,8.218327974276525,114.47061090667425,1
371,13.25916398713826,8.512540192926043,117.33945882529841,1
372,13.612218649517683,8.80675241157556,119.68754443495655,1
373,13.984887459807073,9.110771704180062,123.27007008568029,1
374,14.357556270096458,9.35594855305466,127.56390619061125,1
375,14.789067524115751,9.58151125401929,135.2993760039909,1
376,15.269614147909966,9.738424437299035,147.11568205897527,1
377,15.799196141479097,9.826688102893888,159.9196160072384,1
378,16.348392282958194,9.80707395498392,171.19986226609512,1
379,16.93681672025723,9.738424437299035,1.4118933939379765,1
380,17.505627009646297,9.581511254019292,9.235152258754722,1
381,18.045016077170413,9.355948553054661,15.686927128766309,1
382,18.554983922829578,9.071543408360126,22.684423163872108,1
383,19.02572347266881,8.747909967845656,30.705263018577757,1
384,19.43762057877813,8.365434083601283,39.21920587802218,1
385,19.820096463022505,7.9241157556270085,47.70563309089463,1
386,20.15353697749196,7.4435691318327954,56.12818027048927,1
387,20.398713826366556,6.923794212218648,65.27848065065731,1
388,20.555627009646297,6.394212218649517,74.68699025560684,1
389,20.614469453376206,5.854823151125401,85.04035559667972,1
390,20.545819935691316,5.315434083601285,96.35922324801746,1
391,20.34967845659164,4.7858520900321535,107.55288745747177,1
392,20.07508038585209,4.27588424437299,117.35102964451445,1
393,19.712218649517684,3.785530546623794,127.24262335560425,1
394,19.270900321543404,3.3540192926045007,135.42214644038688,1
395,18.76093247588424,2.971543408360128,142.66005420605615,1
396,18.21173633440514,2.6381028938906748,148.66635403581952,1
397,17.633118971061087,2.363504823151125,153.32231739026957,1
