frame,x_cm,y_cm,theta,detected
300,15.544212218649514,10.787781350482312,12.86898708343506,0
301,15.544212218649514,10.787781350482312,12.86898708343506,0
302,15.544212218649514,10.787781350482312,12.86898708343506,0
303,15.544212218649514,10.787781350482312,12.86898708343506,0
304,15.534405144694528,10.689710610932474,12.86898708343506,0
305,15.603054662379417,10.424919614147907,12.86898708343506,1
306,15.622668810289387,10.140514469453374,10.60341453552246,1
307,15.671704180064305,9.699196141479097,51.322391510009766,1
308,15.701125401929255,9.267684887459804,38.1852912902832,1
309,15.720739549839223,8.865594855305464,62.10860061645507,1
310,15.681511254019288,8.669453376205785,79.54916381835938,1
311,15.5540192926045,7.953536977491959,85.94500732421875,1
312,15.377491961414787,7.335691318327972,86.24269104003908,1
313,15.200964630225078,6.580546623794211,75.68172454833984,1
314,14.965594855305463,5.835209003215433,80.28966522216797,1
315,14.60273311897106,5.001607717041799,76.18936920166016,1
316,14.298713826366557,4.677974276527331,90.93162536621094,1
317,13.98488745980707,4.413183279742764,89.28480529785156,1
318,13.631832797427652,4.27588424437299,110.76683807373048,1
319,13.170900321543405,4.138585209003215,138.76016235351562,1
320,12.709967845659161,4.079742765273311,141.02459716796875,1
321,12.268649517684885,4.089549839228295,133.36224365234375,1
322,11.876366559485527,4.158199356913182,151.5749053955078,1
323,11.484083601286171,4.285691318327973,1.817704439163208,1
324,11.20948553054662,4.5406752411575555,7.922976493835449,1
325,11.013344051446945,4.834887459807073,23.842737197875977,1
326,10.846623794212217,5.168327974276526,36.551082611083984,1
327,10.650482315112537,5.482154340836011,50.087539672851534,1
328,10.522990353697747,5.805787781350481,58.82402420043945,1
329,10.473954983922827,6.149035369774919,67.7923812866211,1
330,10.493569131832796,6.492282958199356,79.36854553222656,1
331,10.591639871382634,6.835530546623792,88.55590057373047,1
332,10.768167202572345,7.208199356913181,97.60552215576172,1
333,11.013344051446943,7.5906752411575535,106.35542297363281,1
334,11.327170418006428,7.943729903536976,116.0775146484375,1
335,11.670418006430864,8.267363344051443,126.34335327148438,1
336,12.03327974276527,8.53215434083601,128.21195983886724,1
337,12.415755627009643,8.738102893890673,136.45761108398438,1
338,12.808038585209001,8.845980707395498,149.69100952148438,1
339,13.200321543408359,8.865594855305464,160.95993041992193,1
340,13.58279742765273,8.777331189710608,0.587660014629364,1
341,13.98488745980707,8.590996784565915,17.313100814819336,1
342,14.347749196141475,8.286977491961412,38.54499435424805,1
343,14.641961414790995,7.884887459807072,56.756858825683594,1
344,14.85771704180064,7.414147909967843,69.48487854003906,1
345,14.995016077170414,6.90418006430868,82.8265380859375,1
346,15.004823151125398,6.354983922829581,92.44686126708984,1
347,14.926366559485526,5.825401929260449,104.31193542480469,1
348,14.7596463022508,5.295819935691317,109.68067169189453,1
349,14.514469453376202,4.766237942122186,119.34825897216797,1
350,14.210450160771703,4.2954983922829575,125.31233978271484,1
351,13.857395498392279,3.903215434083601,136.64320373535156,1
352,13.465112540192923,3.5991961414790987,138.09155273437494,1
353,13.043408360128614,3.4226688102893887,150.24668884277338,1
354,12.621704180064306,3.383440514469453,158.5759735107422,1
355,12.209807073954982,3.442282958199357,2.203807830810547,1
356,11.866559485530544,3.599196141479099,19.733882904052734,1
357,11.58215434083601,3.824758842443729,39.681034088134766,1
358,11.386012861736333,4.118971061093246,52.58924865722656,1
359,11.287942122186493,4.472025723472668,68.20654296875,1
360,11.287942122186493,4.864308681672024,81.15957641601562,1
361,11.336977491961413,5.315434083601285,91.80921936035156,1
362,11.454662379421219,5.815594855305465,99.30551147460938,1
363,11.621382636655946,6.325562700964628,97.1462631225586,1
364,11.817524115755624,6.796302250803857,97.98310852050781,1
365,12.043086816720255,7.237620578778133,100.9789810180664,1
366,12.30787781350482,7.610289389067523,102.8691635131836,1
367,12.602090032154338,7.933922829581992,109.84268951416016,1
368,12.915916398713824,8.218327974276525,117.73882293701172,1
369,13.25916398713826,8.512540192926043,120.5586929321289,1
370,13.612218649517683,8.80675241157556,121.1214599609375,1
371,13.984887459807073,9.110771704180062,117.36811828613281,1
372,14.357556270096458,9.35594855305466,121.64885711669922,1
373,14.789067524115751,9.58151125401929,136.02154541015625,1
374,15.269614147909966,9.738424437299035,142.08587646484375,1
375,15.799196141479097,9.826688102893888,161.14205932617188,1
376,16.348392282958194,9.80707395498392,176.68753051757812,1
377,16.93681672025723,9.738424437299035,3.3093314170837402,1
378,17.505627009646297,9.581511254019292,9.40112590789795,1
379,18.045016077170413,9.355948553054661,15.516047477722168,1
380,18.554983922829578,9.071543408360126,21.21884536743164,1
381,19.02572347266881,8.747909967845656,29.07364845275879,1
382,19.43762057877813,8.365434083601283,38.51223373413086,1
383,19.820096463022505,7.9241157556270085,49.81217575073242,1
384,20.15353697749196,7.4435691318327954,57.577789306640625,1
385,20.398713826366556,6.923794212218648,63.02519989013672,1
386,20.555627009646297,6.394212218649517,71.34578704833984,1
387,20.614469453376206,5.854823151125401,85.47295379638672,1
388,20.545819935691316,5.315434083601285,97.1814193725586,1
389,20.34967845659164,4.7858520900321535,108.43080139160156,1
390,20.07508038585209,4.27588424437299,118.55486297607422,1
391,19.712218649517684,3.785530546623794,127.655517578125,1
392,19.270900321543404,3.3540192926045007,134.367919921875,1
393,18.76093247588424,2.971543408360128,147.45803833007812,1
394,18.21173633440514,2.6381028938906748,148.85992431640625,1
395,17.633118971061087,2.363504823151125,154.57843017578125,1
396,17.06430868167202,2.1575562700964626,157.67018127441406,1
397,16.524919614147908,2.0104501607717036,158.02427673339844,1
398,16.024758842443724,1.971221864951768,163.49415588378906,1
399,15.563826366559482,2.0398713826366555,2.3705644607543945,1
400,15.151929260450157,2.2065916398713825,12.273009300231934,1
401,14.789067524115751,2.4615755627009643,33.225215911865234,1
402,14.465434083601284,2.814630225080385,41.72908401489258,1
