frame,x_cm,y_cm,theta,detected
300,,,,0
301,,,,0
302,,,,0
303,,,,0
304,,,,0
305,16.73035439137131,13.957627118644044,174.77528381347656,1
306,17.341294298921387,13.86363636363634,15.524223327636719,1
307,18.187211093990722,13.769645608628636,17.43091583251953,1
308,18.704160246533096,13.440677966101672,24.73155403137207,1
309,19.174114021571615,13.017719568567005,17.890823364257812,1
310,19.221109399075466,12.829738058551596,40.86972427368164,1
311,19.409090909090875,12.359784283513076,49.68100357055664,1
312,19.080123266563913,12.876733436055448,44.39826202392578,1
313,19.69106317411399,10.291987673343588,50.35480499267578,1
314,19.45608628659473,10.010015408320475,80.3920669555664,1
315,19.03312788906006,9.681047765793512,81.49264526367188,1
316,18.56317411402154,9.446070878274252,98.99059295654297,1
317,17.952234206471463,9.16409861325114,106.69329833984375,1
318,17.435285053929093,9.023112480739584,119.19924926757812,1
319,17.106317411402127,8.976117103235731,137.69766235351562,1
320,16.589368258859757,8.976117103235731,135.99803161621094,1
321,16.072419106317383,8.882126348228027,143.84014892578125,1
322,15.461479198767307,8.788135593220323,146.22195434570312,1
323,15.03852080123264,8.835130970724176,156.6376953125,1
324,15.179506933744197,9.023112480739584,2.2190279960632324,1
325,14.662557781201825,9.211093990754993,11.596837997436523,1
326,14.192604006163304,9.446070878274252,22.821325302124023,1
327,13.910631741140191,9.728043143297365,38.45871353149414,1
328,13.722650231124783,10.10400616332818,56.23503494262695,1
329,13.581664098613228,10.385978428351292,72.38613891601562,1
330,13.62865947611708,10.620955315870551,85.48617553710938,1
331,13.581664098613228,10.761941448382109,98.8556900024414,1
332,13.581664098613228,11.090909090909072,107.54032897949219,1
333,13.722650231124783,11.466872110939889,140.31143188476562,1
334,14.709553158705676,12.312788906009224,153.00070190429688,1
335,15.931432973805828,12.829738058551596,179.05128479003906,1
336,16.49537750385205,12.594761171032335,15.400622367858887,1
337,16.63636363636361,12.500770416024633,10.652369499206543,1
338,17.200308166409833,12.265793528505371,24.592975616455078,1
339,17.576271186440646,11.889830508474557,48.44289016723633,1
340,17.81124807395991,11.466872110939889,63.26791763305664,1
341,17.90523882896761,11.090909090909072,80.57913208007812,1
342,17.90523882896761,10.5739599383667,94.49327850341797,1
343,17.764252696456055,9.963020030816624,109.98613739013672,1
344,17.529275808936795,9.63405238828966,120.4126205444336,1
345,17.200308166409833,9.305084745762695,133.13414001464844,1
346,16.68335901386746,8.976117103235731,137.25711059570312,1
347,16.26040061633279,8.741140215716472,144.05642700195312,1
348,15.696456086286569,8.506163328197212,151.46995544433594,1
349,15.226502311248048,8.45916795069336,163.3423309326172,1
350,14.80354391371338,8.506163328197212,179.60975646972656,1
351,14.286594761171008,8.647149460708768,21.145170211791992,1
352,13.957627118644044,8.882126348228027,32.08714294433594,1
353,13.675654853620932,9.211093990754993,49.426307678222656,1
354,13.487673343605524,9.63405238828966,61.765281677246094,1
355,13.346687211093968,10.010015408320475,76.20240020751953,1
356,13.252696456086264,10.385978428351292,89.42198181152344,1
357,13.39368258859782,10.902927580893664,104.56855010986328,1
358,13.722650231124783,11.372881355932185,130.97396850585938,1
359,14.004622496147896,11.607858243451444,153.2599334716797,1
360,14.709553158705676,11.842835130970704,3.3513829708099365,1
361,16.21340523882894,11.607858243451444,18.90731430053711,1
362,16.307395993836643,11.466872110939889,52.73563766479492,1
363,16.26040061633279,11.325885978428332,64.56138610839844,1
364,16.63636363636361,10.667950693374404,85.55906677246094,1
365,16.777349768875165,10.244992295839737,99.52671813964844,1
366,16.777349768875165,9.681047765793512,112.47684478759766,1
367,16.63636363636361,9.16409861325114,124.90743255615234,1
368,16.307395993836643,8.506163328197212,131.6603240966797,1
369,15.884437596301975,7.895223420647136,135.90866088867188,1
370,15.461479198767307,7.472265023112468,149.76785278320312,1
371,15.085516178736492,7.237288135593208,155.14581298828125,1
372,14.662557781201825,7.096302003081652,166.22264099121094,1
373,14.239599383667155,7.096302003081652,170.463623046875,1
374,13.769645608628636,7.143297380585504,5.163419723510742,1
375,13.252696456086264,7.378274268104764,21.650758743286133,1
376,12.876733436055448,7.660246533127876,37.293617248535156,1
377,12.547765793528484,7.98921417565484,52.417362213134766,1
378,12.171802773497667,8.365177195685655,61.44791793823242,1
379,11.795839753466852,8.835130970724176,68.18872833251953,1
380,11.560862865947591,9.352080123266548,76.50422668457031,1
381,11.466872110939889,9.86902927580892,82.61383056640625,1
382,11.51386748844374,10.432973805855143,89.3145523071289,1
383,11.654853620955295,10.855932203389813,97.71286010742188,1
384,11.842835130970704,11.325885978428332,105.35671997070312,1
385,12.124807395993816,11.560862865947591,122.81205749511719,1
386,12.312788906009224,11.701848998459148,136.13204956054688,1
387,13.064714946070856,11.936825885978408,167.41139221191406,1
388,13.534668721109377,11.936825885978408,9.244291305541992,1
389,14.004622496147896,11.889830508474557,26.91278839111328,1
390,14.004622496147896,12.21879815100152,108.41205596923828,1
391,15.884437596301975,10.33898305084744,70.52423095703125,1
392,15.790446841294273,10.479969183358996,76.43832397460938,1
393,16.072419106317383,9.963020030816624,81.98927307128906,1
394,16.21340523882894,9.16409861325114,87.49581146240234,1
395,16.21340523882894,8.553158705701064,96.69730377197266,1
396,16.119414483821235,8.083204930662545,104.74745178222656,1
397,15.884437596301975,7.566255778120172,113.51446533203125,1
398,15.602465331278864,7.002311248073948,122.57847595214844,1
399,15.179506933744197,6.485362095531576,133.791748046875,1
400,14.850539291217231,6.10939907550076,135.150634765625,1
401,14.427580893682563,5.8744221879815,151.7495574951172,1
402,14.004622496147896,5.780431432973796,166.40042114257812,1
403,13.534668721109377,5.733436055469944,174.22445678710938,1
404,13.064714946070856,5.733436055469944,5.713926315307617,1
405,12.641756548536188,5.827426810477648,16.013389587402344,1
406,12.265793528505371,6.062403697996908,24.566617965698242,1
407,11.936825885978408,6.391371340523872,38.08180236816406,1
408,11.701848998459148,6.767334360554688,49.587066650390625,1
409,11.560862865947591,7.096302003081652,63.046295166015625,1
410,11.51386748844374,7.613251155624024,80.61640930175781,1
411,11.654853620955295,8.036209553158692,92.66254425048828,1
412,11.889830508474557,8.412172573189508,107.26679229736328,1
413,12.21879815100152,8.741140215716472,126.82719421386719,1
414,12.641756548536188,8.92912172573188,140.32139587402344,1
415,13.111710323574709,9.117103235747289,165.8451690673828,1
416,13.769645608628636,9.211093990754993,6.409811973571777,1
417,14.286594761171008,9.023112480739584,21.77659797668457,1
418,14.80354391371338,8.741140215716472,44.837066650390625,1
419,15.226502311248048,8.271186440677951,63.258975982666016,1
420,15.555469953775011,7.613251155624024,75.01055908203125,1
421,15.696456086286569,7.096302003081652,88.2686538696289,1
422,15.790446841294273,6.673343605546984,95.99967193603516,1
423,15.696456086286569,6.015408320493056,105.00916290283203,1
424,15.602465331278864,5.357473035439128,111.01667022705078,1
425,15.367488443759603,4.793528505392904,116.25464630126953,1
426,15.085516178736492,4.370570107858236,120.07797241210938,1
427,14.709553158705676,3.853620955315864,132.45164489746094,1
428,14.33359013867486,3.571648690292752,133.59918212890625,1
429,13.910631741140191,3.28967642526964,151.39707946777344,1
430,13.440677966101672,3.05469953775038,158.92442321777344,1
431,13.017719568567005,3.007704160246528,167.50860595703125,1
432,12.500770416024633,2.960708782742676,179.68467712402344,1
433,12.030816640986112,3.1486902927580838,11.75166130065918,1
434,11.701848998459148,3.4306625577811958,27.69004249572754,1
435,11.27889060092448,3.75963020030816,38.81777572631836,1
436,11.04391371340522,4.182588597842828,50.65593719482422,1
437,10.855932203389813,4.6525423728813475,61.30345916748047,1
438,10.80893682588596,5.075500770416016,75.14525604248047,1
439,10.902927580893664,5.545454545454536,87.4295654296875,1
440,11.04391371340522,5.968412942989204,96.08734893798828,1
441,11.27889060092448,6.438366718027724,105.33162689208984,1
442,11.654853620955295,6.908320493066244,122.61924743652344,1
443,12.077812018489963,7.237288135593208,129.33070373535156,1
444,12.45377503852078,7.425269645608616,142.1614532470703,1
445,12.9237288135593,7.566255778120172,157.0272979736328,1
446,13.440677966101672,7.613251155624024,178.26156616210938,1
447,14.051617873651749,7.566255778120172,10.639215469360352,1
448,14.662557781201825,7.331278890600912,29.697118759155273,1
