frame,x_cm,y_cm,theta,detected
305,12.966183574879208,5.746376811594194,119.7008590698242,1
306,13.260869565217373,5.869162640901763,123.35000991821289,1
307,13.522812667740183,5.893719806763277,133.56600901351862,1
308,13.801127214170672,5.893719806763277,141.8127256232491,1
309,14.066344605475019,5.883896940418671,150.09730936900016,1
310,14.636070853462135,5.893719806763277,165.04742139564542,1
311,15.14685990338162,5.834782608695643,174.76541271863326,1
312,15.579066022544259,5.824959742351038,179.094489938043,1
313,16.178260869565193,5.579388083735902,0.8134933667602874,1
314,16.728341384863096,5.284702093397738,0.7831771233868368,1
315,17.21948470209337,4.940901771336547,0.022416020947754602,1
316,17.710628019323643,4.508695652173906,1.4756344374843025,1
317,18.231239935587734,3.93896940418679,5.202122478441623,1
318,18.447342995169056,3.5362318840579663,11.84282066460493,1
319,18.62415458937195,3.172785829307564,21.69773298401676,1
320,18.761674718196428,2.7307568438003185,32.99663952934103,1
321,18.83043478260867,2.2789049919484667,44.56593565169194,1
322,18.879549114331695,1.8663446054750377,50.570556243282304,1
323,19.007246376811565,1.4930756843800301,52.744676171449576,1
324,19.15458937198065,1.1590982286634444,48.74399750409551,1
325,19.419806763285,0.9724637681159406,46.51565027532247,1
326,19.69484702093395,0.9135265700483078,42.303198887290705,1
327,19.999355877616715,0.8840579710144914,39.99435074547513,1
328,20.244927536231856,0.8840579710144916,36.724286157977716,1
329,20.53961352657002,0.8447665056360696,31.13443590296132,1
330,20.726247987117524,0.7858293075684368,23.02955209720205,1
331,21.020933977455687,0.6679549114331713,14.660629627711213,1
332,21.33526570048306,0.5599033816425112,8.74135200328516,1
333,21.68888888888886,0.491143317230273,4.767726547568152,1
334,22.03268921095005,0.48132045088566755,2.944611355969499,1
335,22.415780998389664,0.48132045088566755,2.4229709656634135,1
336,22.759581320450856,0.5206119162640894,2.6735990360114643,1
337,23.103381642512044,0.5500805152979058,2.398922354607034,1
338,23.47665056360705,0.5304347826086948,2.2691457019591326,1
339,23.820450885668244,0.491143317230273,1.0773967150451902,1
340,24.14460547504022,0.47149758454106205,179.0684021436034,1
341,24.478582930756808,0.4813204508856675,176.71556245925947,1
342,24.812560386473397,0.5500805152979058,172.5071649177741,1
343,25.16618357487919,0.6777777777777768,168.00015526630747,1
344,25.59838969404183,0.8251207729468586,163.62333065339234,1
345,26.099355877616706,1.001932367149757,160.693331026648,1
346,26.649436392914613,1.2082125603864715,159.7917883520565,1
347,27.130756843800278,1.4046698872785808,160.18914215774677,1
348,27.464734299516863,1.5913043478260847,158.83538526673874,1
349,27.700483091787397,1.8172302737520103,156.09566064170755,1
350,27.83800322061187,2.0628019323671465,149.3711070601704,1
351,27.877294685990297,2.3476650563607047,140.48847487603368,1
352,27.955877616747138,2.6816425120772904,131.1349385301372,1
353,28.162157809983853,3.064734299516904,125.88775201423233,1
354,28.368438003220568,3.457648953301122,121.92805105034995,1
355,28.555072463768074,3.8603864734299456,119.80807029771056,1
356,28.741706924315576,4.272946859903375,116.29162788760503,1
357,28.92834138486308,4.724798711755226,113.59251497616185,1
358,29.05603864734295,5.166827697262471,108.0193187632325,1
359,29.183735909822826,5.589210950080506,103.21677761325178,1
360,29.3212560386473,6.021417069243148,101.2215366019853,1
361,29.429307568437963,6.424154589371971,99.10799461109158,1
362,29.488244766505595,6.7876006441223735,97.2901435218563,1
363,29.54718196457323,7.16086956521738,96.38531682120343,1
364,29.606119162640862,7.543961352656995,95.46106057149693,1
365,29.655233494363888,7.927053140096606,94.1588792872268,1
366,29.684702093397703,8.290499194847008,93.20350169294561,1
367,29.723993558776122,8.683413848631227,92.44691034633529,1
368,29.753462157809942,9.086151368760051,91.63776055992143,1
369,29.782930756843758,9.498711755233481,92.20483758670258,1
370,29.782930756843758,9.911272141706911,92.21922742394655,1
371,29.802576489532964,10.372946859903367,92.06893623471656,1
372,29.812399355877574,10.854267310789036,91.99062824034559,1
373,29.851690821255993,11.345410628019307,92.72077288746438,1
374,29.84186795491139,11.826731078904974,93.11389966391017,1
375,29.812399355877574,12.317874396135249,91.91151145358856,1
376,29.782930756843758,12.838486312399336,91.64553355976442,1
377,29.73381642512073,13.359098228663424,91.64474419525928,1
378,29.645410628019278,13.938647342995148,90.9164743129015,1
379,29.586473429951646,14.606602254428319,89.92060483467583,1
380,29.57665056360704,15.323671497584519,90.83998081918736,1
381,29.596296296296252,16.040740740740716,92.86196564028012,1
382,29.65523349436388,16.757809983896916,96.42647379933449,1
383,29.73381642512073,17.386473429951664,98.79554936121991,1
384,29.83204508856678,17.926731078904965,102.00071861581026,1
385,29.910628019323628,18.38840579710142,102.90963915886996,1
386,29.979388083735863,18.80096618357485,102.87997282291988,1
387,30.0383252818035,19.16441223832525,100.64530015265557,1
388,30.08743961352652,19.53768115942026,100.7448383424069,1
389,30.136553945249553,19.901127214170664,100.07267878913422,1
390,30.18566827697258,20.244927536231852,99.56565952437211,1
391,30.224959742351,20.588727858293048,98.27451909616067,1
392,30.27407407407403,20.94235104669884,97.79367879936086,1
393,30.323188405797055,21.28615136876003,96.62283478088672,1
394,30.362479871175474,21.629951690821223,95.38306802545564,1
395,30.4017713365539,21.993397745571624,95.69757075949637,1
396,30.421417069243113,22.327375201288213,97.06315195800191,1
397,30.441062801932322,22.661352657004798,97.77896857030466,1
398,30.470531400966138,22.985507246376777,98.22646634959452,1
399,30.49017713365535,23.29983896940415,98.84491666289938,1
400,30.499999999999954,23.594524959742316,100.28166885600032,1
401,30.519645732689167,23.88921095008048,100.84997734852203,1
402,30.52946859903377,24.18389694041864,100.38880211458675,1
403,30.52946859903377,24.4687600644122,100.21067723636361,1
404,30.52946859903377,24.73397745571655,101.13390399489673,1
405,30.55893719806759,25.009017713365502,100.32489190812021,1
406,30.598228663446008,25.293880837359062,99.85428377073808,1
407,30.627697262479824,25.55909822866341,100.34984845742457,1
408,30.666988727858246,25.84396135265697,100.05952075493795,1
409,30.716103059581275,26.148470209339735,98.50241957151903,1
410,30.74557165861509,26.4431561996779,97.22376569940243,1
411,30.775040257648907,26.737842190016067,96.32117776355283,1
412,30.804508856682723,27.032528180354227,95.27252589977105,1
413,30.824154589371933,27.317391304347787,95.06650999389818,1
414,30.833977455716543,27.602254428341343,96.3253749128913,1
415,30.843800322061146,27.8871175523349,96.7884350764981,1
416,30.843800322061146,28.162157809983853,97.12786589575563,1
417,30.843800322061146,28.397906602254388,97.5031615079394,1
418,30.833977455716543,28.574718196457287,98.48799634868689,1
419,30.78486312399351,28.67294685990334,97.38559159868291,1
420,30.755394524959694,28.731884057970973,98.08414831560523,1
421,30.755394524959694,28.77117552334939,98.49465431345479,1
422,30.765217391304297,28.780998389694,99.15403402537265,1
423,30.755394524959694,28.76135265700479,98.18334617433825,1
424,30.804508856682723,28.77117552334939,98.63072769170336,1
425,30.843800322061146,28.780998389694,98.48603861551105,1
426,30.85362318840575,28.77117552334939,98.29751205765609,1
427,30.824154589371933,28.75152979066018,97.03725093176243,1
428,30.794685990338117,28.741706924315576,95.91322000392599,1
429,30.74557165861509,28.741706924315576,94.0567974950119,1
430,30.72592592592588,28.751529790660186,93.81891205967108,1
431,30.716103059581275,28.722061191626363,95.01480368627746,1
432,30.74557165861509,28.722061191626363,96.43195951935608,1
433,30.794685990338117,28.780998389694002,98.5668312906279,1
434,30.804508856682723,28.80064412238321,98.78640658373573,1
435,30.755394524959694,28.80064412238321,97.01620734398092,1
436,30.676811594202853,28.830112721417027,92.77196870598624,1
437,30.568760064412196,28.869404186795446,88.46990037214266,1
438,30.441062801932322,28.869404186795453,84.10293910464645,1
439,30.333011272141665,28.898872785829262,79.85126995498827,1
440,30.195491143317184,28.938164251207684,73.79862831576685,1
441,30.0383252818035,29.006924315619926,67.98311733523472,1
442,29.871336553945202,29.085507246376768,61.51909178568152,1
443,29.684702093397703,29.21320450885664,53.21110893428362,1
444,29.468599033816382,29.36054750402572,46.18513758671157,1
445,29.262318840579667,29.527536231884017,39.77950245143389,1
446,29.036392914653742,29.694524959742306,32.893556838910875,1
447,28.80064412238321,29.851690821255993,27.504491487685648,1
448,28.574718196457287,29.959742351046657,23.500113472323882,1
449,28.338969404186752,30.057971014492704,19.177512572489125,1
450,28.093397745571615,30.14637681159416,16.481559273749717,1
451,27.838003220611874,30.215136876006397,14.254822770437949,1
452,27.553140096618318,30.293719806763242,12.2090513031528,1
453,27.238808373590945,30.382125603864687,10.674605423448964,1
454,26.914653784218963,30.460708534621535,8.584191685217109,1
455,26.590499194846977,30.519645732689167,6.70357075980216,1
456,26.285990338164208,30.568760064412192,6.068698028758777,1
457,26.01095008051526,30.588405797101405,4.723714378656823,1
458,25.75555555555552,30.598228663446008,3.4481400010537318,1
459,25.519806763284986,30.60805152979061,4.173767061620892,1
460,25.284057971014455,30.60805152979061,5.0009710635349744,1
461,25.028663446054715,30.60805152979061,5.766725328148352,1
462,24.743800322061155,30.60805152979061,5.86028429692661,1
463,24.44911433172299,30.61787439613522,7.623391284370435,1
464,24.134782608695616,30.588405797101405,7.707443436112947,1
465,23.82045088566824,30.55893719806759,6.717237823164057,1
466,23.49629629629626,30.52946859903377,5.675141260851856,1
467,23.19178743961349,30.519645732689167,7.331490442829848,1
468,22.89710144927533,30.480354267310748,7.30199275734758,1
469,22.622061191626376,30.470531400966138,7.561049404448248,1
470,22.347020933977426,30.49017713365535,9.399282544023382,1
471,22.101449275362285,30.519645732689167,10.378347096866916,1
472,21.85587761674715,30.52946859903377,10.541744910111381,1
473,21.61030595813201,30.55893719806759,10.835937196872019,1
474,21.35491143317227,30.598228663446015,11.771456713315066,1
475,21.09951690821253,30.61787439613522,11.369424098894116,1
476,20.83429951690818,30.637520128824434,11.569665294310571,1
477,20.55925925925923,30.66698872785825,10.90319116826476,1
478,20.27439613526567,30.696457326892066,10.717752188918503,1
479,19.98953301127211,30.716103059581275,10.202980371775512,1
480,19.685024154589343,30.73574879227049,10.156102788265125,1
481,19.37069243156197,30.755394524959694,8.15426622383169,1
482,19.056360708534594,30.765217391304304,7.005551715764074,1
483,18.712560386473402,30.775040257648907,5.893167317502576,1
484,18.358937198067604,30.775040257648907,4.113992346283454,1
485,17.995491143317203,30.73574879227049,1.2065447936831777,1
486,17.6222222222222,30.637520128824434,178.87030797608716,1
487,17.21948470209337,30.509822866344557,175.87837842227023,1
488,16.806924315619945,30.36247987117548,174.64867313132723,1
489,16.384541062801908,30.224959742351,176.2796567114999,1
490,15.952334943639267,30.156199677938766,1.95201524606108,1
491,15.539774557165837,30.11690821256034,9.199164224401155,1
492,15.156682769726226,30.067793880837314,13.99470883103071,1
493,14.783413848631216,30.0383252818035,16.420981638763227,1
494,14.410144927536209,30.028502415458895,18.486436662741806,1
495,14.056521739130412,30.018679549114285,18.62867653833715,1
496,13.673429951690801,30.028502415458888,17.865493049991937,1
497,13.260869565217371,30.067793880837314,16.700729987364788,1
498,12.858132045088547,30.107085346215733,15.830561098983823,1
499,12.46521739130433,30.146376811594155,13.639458482957012,1
500,12.062479871175505,30.17584541062797,12.67340407004925,1
501,11.689210950080497,30.215136876006397,12.542989399842645,1
502,11.335587761674699,30.27407407407403,14.96665537262579,1
503,11.001610305958115,30.342834138486268,17.666704929509553,1
504,10.677455716586135,30.391948470209297,19.43781364320141,1
505,10.382769726247972,30.421417069243113,19.29045761408298,1
506,10.088083735909807,30.450885668276932,19.643865618172963,1
507,9.793397745571644,30.470531400966138,18.935408685315316,1
508,9.488888888888875,30.49017713365535,19.16555023023966,1
509,9.184380032206105,30.519645732689167,19.754896546880154,1
510,8.860225442834125,30.549114331722983,19.91542427852027,1
511,8.52624798711754,30.568760064412192,19.56293371297452,1
512,8.202093397745559,30.588405797101405,20.56225830961559,1
513,7.8681159420289735,30.60805152979061,19.82361162553892,1
514,7.534138486312388,30.627697262479824,20.618135871683045,1
515,7.200161030595803,30.647342995169037,19.854762148718077,1
516,6.885829307568427,30.676811594202853,18.916833485268008,1
517,6.561674718196447,30.716103059581275,17.019445768999343,1
518,6.257165861513679,30.755394524959694,16.686833237873245,1
519,5.952657004830909,30.78486312399351,14.593947938215736,1
520,5.6579710144927455,30.81433172302733,14.122318901963142,1
521,5.3436392914653705,30.824154589371936,13.177837356581088,1
522,5.039130434782601,30.81433172302733,12.479152887129704,1
523,4.7149758454106205,30.804508856682723,11.602659184531989,1
524,4.39082125603864,30.79468599033812,11.388101398806775,1
525,4.056843800322055,30.78486312399351,11.181085572656473,1
526,3.781803542673102,30.784863123993517,11.698385273103062,1
527,3.555877616747176,30.784863123993517,11.695181366081982,1
528,3.3987117552334896,30.775040257648907,10.488164711825894,1
529,3.31030595813204,30.775040257648907,10.117854079960006,1
530,3.290660225442829,30.775040257648907,10.145617013490348,1
531,3.2808373590982236,30.775040257648907,10.015888617834339,1
532,3.2710144927536184,30.79468599033812,11.114433905970696,1
533,3.2710144927536184,30.81433172302733,11.91728715129762,1
534,3.2710144927536184,30.824154589371936,12.290863470981922,1
535,3.2710144927536184,30.833977455716543,12.237041002081027,1
536,3.2611916264090133,30.833977455716543,11.94873943950767,1
537,3.261191626409013,30.843800322061146,11.713218078107591,1
538,3.261191626409013,30.843800322061146,11.561288904142993,1
539,3.261191626409013,30.853623188405756,10.539010891583825,1
540,3.2611916264090133,30.86344605475035,9.429430111903677,1
541,3.2710144927536184,30.892914653784175,8.773084260551164,1
542,3.2808373590982236,30.902737520128778,7.530264958387846,1
543,3.290660225442829,30.91256038647338,7.249608949317633,1
544,3.3004830917874353,30.902737520128778,5.786310554362853,1
545,3.3004830917874344,30.892914653784167,4.0087115197065755,1
546,3.31030595813204,30.87326892109496,1.8508249761748452,1
547,3.320128824476645,30.843800322061146,179.1671888918962,1
548,3.31030595813204,30.804508856682723,176.623909757248,1
549,3.2710144927536184,30.765217391304304,173.96895721059363,1
550,3.231723027375197,30.706280193236672,170.64055476356614,1
551,3.1826086956521693,30.61787439613522,167.38021055306427,1
552,3.1236714975845365,30.499999999999954,163.2819824036849,1
553,3.045088566827693,30.35265700483087,155.22497333686408,1
554,2.9370370370370327,30.17584541062798,148.54385913978658,1
555,2.819162640901767,29.979388083735863,142.29393284588875,1
556,2.6718196457326853,29.763285024154545,133.5947262368032,1
557,2.4950080515297866,29.53735909822862,126.13217038981601,1
558,2.328019323671494,29.3212560386473,121.60023752298224,1
559,2.180676328502412,29.095330112721378,116.01457098249863,1
560,2.0333333333333306,28.84975845410624,110.7625468361877,1
561,1.905636070853459,28.62383252818031,107.12467648709664,1
562,1.7779388083735885,28.368438003220568,103.9370453392715,1
563,1.6502415458937172,28.10322061191622,101.00455161617384,1
564,1.561835748792268,27.808534621578058,97.14411587382762,1
565,1.49307568438003,27.5138486312399,93.74436297052395,1
566,1.4144927536231864,27.14057971014489,91.77846640168646,1
567,1.3555555555555536,26.73784219001606,90.7190986846028,1
568,1.3359098228663426,26.315458937198024,89.49154817161686,1
569,1.3064412238325265,25.893075684379994,88.97775035238247,1
570,1.2376811594202881,25.460869565217354,90.20296378139055,1
571,1.2082125603864717,25.09742351046695,91.93292850722459,1
572,1.1983896940418663,24.79291465378418,92.06577302709461,1
573,1.1590982286634444,24.48840579710141,92.86852867000447,1
574,1.109983896940417,24.21336553945246,93.9441234418312,1
575,1.090338164251206,23.97761674718193,93.05562674409424,1
576,1.070692431561995,23.71239935587758,92.70942434180252,1
577,1.0412238325281788,23.41771336553942,92.24759866602743,1
578,1.0314009661835732,23.142673107890467,91.91184354993126,1
579,1.0510466988727842,22.857809983896907,90.74679324303989,1
580,1.1198067632850226,22.523832528180318,89.81884433932889,1
581,1.1689210950080497,22.189855072463736,88.1138947431608,1
582,1.2082125603864715,21.85587761674715,88.60722689912613,1
583,1.2278582930756827,21.521900161030565,88.64497600568319,1
584,1.2180354267310771,21.18792270531398,89.95257616816079,1
585,1.1689210950080497,20.88341384863121,92.17675461622589,1
586,1.1099838969404172,20.59855072463765,93.13691100622418,1
587,1.070692431561995,20.313687600644094,92.50146107847779,1
588,1.0314009661835732,19.99935587761672,91.6887738433842,1
589,1.0019323671497569,19.675201288244736,91.5677693345504,1
590,0.9724637681159406,19.331400966183544,90.21557553547667,1
591,0.9626409017713351,18.967954911433146,89.13359376779393,1
592,0.9724637681159407,18.614331723027348,87.6774096181189,1
593,1.001932367149757,18.270531400966156,87.15454152029886,1
594,1.0510466988727842,17.87761674718194,85.19023156636739,1
595,1.1001610305958116,17.46505636070851,83.97163688309726,1
596,1.1492753623188388,17.032850241545866,84.74866493073027,1
597,1.1590982286634444,16.580998389694017,87.19577229676946,1
598,1.1492753623188388,16.099677938808348,90.07970329228571,1
599,1.1394524959742334,15.657648953301102,94.27407096482543,1
600,1.1198067632850224,15.205797101449253,97.32471992087257,1
601,1.0706924315619952,14.773590982286612,98.54740087422573,1
602,1.0314009661835732,14.351207729468578,98.02352747234713,1
603,1.0215780998389676,13.948470209339751,96.94704519260354,1
604,0.982286634460546,13.555555555555534,94.80831760690099,1
605,0.9331723027375187,13.192109500805135,93.42791009286148,1
606,0.9037037037037023,12.848309178743943,93.2339435981369,1
607,0.874235104669886,12.514331723027357,92.77547412514804,1
608,0.8251207729468586,12.190177133655377,92.70155077239386,1
609,0.7858293075684368,11.885668276972606,94.14004627055647,1
610,0.7858293075684368,11.610628019323652,93.72406971497574,1
611,0.7956521739130423,11.315942028985491,92.52302312155376,1
612,0.8054750402576477,11.01143317230272,92.82535098046797,1
613,0.8054750402576477,10.706924315619952,93.62473823815293,1
614,0.7956521739130423,10.372946859903367,92.37603665160296,1
615,0.746537842190015,10.01932367149757,93.19043225611313,1
616,0.6974235104669877,9.685346215780985,93.18204811755152,1
617,0.6581320450885658,9.371014492753611,91.41502508095017,1
618,0.6384863123993549,9.046859903381629,91.11538115268715,1
619,0.618840579710144,8.722705314009648,91.72984251557298,1
620,0.6090177133655386,8.388727858293064,92.20731728839122,1
621,0.5893719806763277,8.04492753623187,93.55509035225052,1
622,0.5500805152979058,7.701127214170681,94.21187093645976,1
623,0.5107890499194839,7.396618357487911,92.95284114732459,1
624,0.48132045088566755,7.1019323671497485,91.51167754192105,1
625,0.4616747181964566,6.81706924315619,90.12522656126046,1
626,0.4322061191626402,6.551851851851842,89.544193442357,1
627,0.42238325281803474,6.286634460547495,89.97873243888196,1
628,0.42238325281803474,5.991948470209331,89.81909566620058,1
629,0.42238325281803474,5.716908212560378,90.06485010803189,1
630,0.4616747181964566,5.441867954911425,90.59837359081146,1
631,0.5402576489533003,5.147181964573261,90.61814619158716,1
632,0.599194847020933,4.862318840579702,91.70519427008004,1
633,0.6483091787439603,4.597101449275355,93.58439366106867,1
634,0.746537842190015,4.3220611916264025,93.17127900429941,1
635,0.8545893719806751,4.037198067632844,91.09003295404933,1
636,0.9528180354267297,3.732689210950075,87.94835638032437,1
637,1.0805152979066008,3.4183574879227003,85.02520980044022,1
638,1.2082125603864715,3.113848631239931,82.71719423901395,1
639,1.2769726247987099,2.9075684380032163,83.50739162907828,1
640,1.2769726247987099,2.7405797101449236,86.09547694893217,1
641,1.2180354267310771,2.622705314009658,91.58517566601141,1
642,1.1492753623188388,2.5539452495974198,96.98883212848796,1
643,1.0805152979066006,2.5244766505636034,101.58157767730304,1
644,1.0314009661835732,2.4458937198067594,105.19626151835242,1
645,1.0117552334943622,2.3967793880837323,108.56952541306067,1
646,1.0706924315619952,2.3869565217391266,108.67888736650455,1
647,1.129629629629628,2.396779388083732,108.01741020740931,1
648,1.16892109500805,2.4262479871175486,109.34060974782489,1
649,1.2082125603864717,2.495008051529787,110.16621697011753,1
650,1.2180354267310771,2.534299516908209,110.12293435644465,1
651,1.1787439613526554,2.5637681159420254,109.16918770935271,1
652,1.1296296296296278,2.55394524959742,110.1620011269698,1
653,1.1198067632850224,2.524476650563604,108.72291202811009,1
654,1.1001610305958116,2.4655394524959706,107.91943724486774,1
655,1.1001610305958116,2.4360708534621542,107.69698470765475,1
656,1.109983896940417,2.406602254428338,109.9429218145985,1
657,1.1394524959742334,2.416425120772943,110.11393413788599,1
658,1.16892109500805,2.4360708534621542,109.13992632039721,1
659,1.1983896940418663,2.4557165861513655,108.52064602917474,1
660,1.2180354267310771,2.46553945249597,110.27056210611511,1
661,1.2671497584541045,2.495008051529787,108.96724233099829,1
662,1.296618357487921,2.5048309178743926,108.95450081942711,1
663,1.2966183574879209,2.495008051529787,111.01377663556869,1
664,1.2966183574879209,2.4360708534621542,113.98687024609777,1
665,1.3260869565217372,2.4164251207729435,113.72452125524171,1
666,1.3359098228663426,2.386956521739127,117.45588318419217,1
667,1.3457326892109482,2.3476650563607047,119.83820703652663,1
668,1.3752012882447644,2.308373590982283,121.56370831066761,1
669,1.4144927536231864,2.3083735909822827,121.86871808714852,1
670,1.4341384863123972,2.269082125603861,122.93408159683955,1
671,1.4439613526570025,2.2199677938808335,122.91522492056843,1
672,1.4734299516908191,2.2003220611916228,123.40319386771657,1
673,1.5028985507246355,2.2003220611916228,122.38895642895181,1
674,1.5028985507246353,2.219967793880834,123.16822660950987,1
675,1.49307568438003,2.2494363929146504,123.76310532109095,1
676,1.4832528180354245,2.2789049919484663,124.30652839307481,1
677,1.4734299516908191,2.2887278582930723,122.91677527769404,1
678,1.4341384863123974,2.308373590982283,124.28683005154569,1
679,1.4439613526570025,2.3378421900160995,121.34551203368392,1
680,1.4341384863123972,2.3378421900160995,120.09928839566808,1
681,1.4341384863123972,2.3771336553945215,116.99481686534956,1
682,1.3948470209339754,2.3967793880837323,117.0889247037281,1
683,1.3752012882447646,2.406602254428338,115.98834227386216,1
684,1.3555555555555536,2.406602254428338,114.91338817032083,1
