frame,x_cm,y_cm,theta,detected
300,,,,0
301,,,,0
302,,,,0
303,,,,0
304,,,,0
305,12.966183574879208,5.746376811594194,119.70085906982422,1
306,13.555555555555536,5.991948470209331,126.99916076660156,1
307,14.046698872785809,5.942834138486304,155.48153686523438,1
308,14.636070853462137,5.893719806763277,165.36439514160156,1
309,15.127214170692408,5.8446054750402485,2.1556222438812256,1
310,15.814814814814792,5.795491143317221,8.284313201904297,1
311,16.109500805152955,5.697262479871167,1.5920387506484985,1
312,16.20772946859901,5.893719806763277,177.72171020507812,1
313,17.6320450885668,4.665861513687593,174.33775329589844,1
314,17.87761674718194,4.37117552334943,2.00590443611145,1
315,18.270531400966156,4.076489533011266,4.434762477874756,1
316,18.56521739130432,3.536231884057966,8.88117504119873,1
317,18.810789049919457,3.0450885668276926,16.37710189819336,1
318,18.712560386473402,2.6521739130434745,28.115379333496094,1
319,18.761674718196428,2.5539452495974198,58.763954162597656,1
320,18.95813204508854,1.8663446054750374,54.43996047973633,1
321,18.90901771336551,1.2769726247987099,61.67857360839844,1
322,19.056360708534594,0.9822866344605461,48.02102279663086,1
323,19.351046698872757,0.7858293075684368,40.62990951538086,1
324,19.49838969404184,0.8840579710144915,39.13572311401367,1
325,20.284219001610275,0.9331723027375187,43.68455123901367,1
326,20.284219001610275,0.9822866344605461,40.07355880737305,1
327,20.57890499194844,0.8349436392914641,36.44908905029297,1
328,20.57890499194844,0.7858293075684368,23.936824798583984,1
329,20.97181964573266,0.6876006441223822,10.214797973632812,1
330,21.217391304347796,0.6384863123993549,4.196232318878174,1
331,21.757648953301096,0.3929146537842184,179.8018341064453,1
332,22.150563607085314,0.2946859903381638,6.093110084533691,1
333,22.347020933977422,0.44202898550724573,3.5406482219696045,1
334,22.690821256038614,0.6384863123993549,1.0904133319854736,1
335,23.13285024154586,0.6384863123993549,1.5949125289916992,1
336,23.476650563607052,0.5893719806763276,1.0552363395690918,1
337,23.86956521739127,0.44202898550724573,4.715173244476318,1
338,24.21336553945246,0.3438003220611911,2.8922550678253174,1
339,24.40982286634457,0.44202898550724573,175.09707641601562,1
340,24.75362318840576,0.5402576489533003,171.53237915039062,1
341,25.14653784218998,0.6384863123993549,169.3833465576172,1
342,25.539452495974196,0.7858293075684368,163.71658325195312,1
343,25.981481481481442,0.9822866344605461,160.2428436279297,1
344,26.57085346215777,1.1787439613526551,153.14007568359375,1
345,27.25845410628015,1.4243156199677918,157.0248260498047,1
346,27.896940418679506,1.6698872785829282,164.80859375,1
347,27.946054750402535,1.768115942028983,165.7060546875,1
348,27.651368760064372,1.9154589371980648,153.53744506835938,1
349,27.749597423510426,2.308373590982283,138.65322875976562,1
350,27.946054750402535,2.6521739130434745,121.19666290283203,1
351,28.093397745571618,3.09420289855072,124.71703338623047,1
352,28.338969404186752,3.438003220611911,119.28395080566406,1
353,28.682769726247944,3.8309178743961296,125.92656707763672,1
354,28.780998389694,4.272946859903375,118.52156066894531,1
355,28.879227053140053,4.665861513687593,110.4981689453125,1
356,29.026570048309136,5.157004830917867,107.22624969482422,1
357,29.272141706924273,5.697262479871167,106.0466079711914,1
358,29.3212560386473,6.041062801932358,97.82533264160156,1
359,29.419484702093353,6.384863123993549,94.4136962890625,1
360,29.566827697262436,6.826892109500795,100.5905532836914,1
361,29.566827697262436,7.170692431561986,96.70787048339844,1
362,29.566827697262436,7.514492753623177,96.91571044921875,1
363,29.61594202898546,7.907407407407396,93.306396484375,1
364,29.714170692431516,8.300322061191615,89.77384185791016,1
365,29.812399355877574,8.74235104669886,94.08096313476562,1
366,29.714170692431516,8.987922705313997,91.94252014160156,1
367,29.763285024154545,9.47906602254427,93.12800598144531,1
368,29.763285024154545,9.921095008051514,89.26307678222656,1
369,29.8615136876006,10.36312399355876,92.60596466064453,1
370,29.812399355877574,10.805152979066007,94.1529541015625,1
371,29.812399355877574,11.29629629629628,91.19216918945312,1
372,29.812399355877574,11.885668276972607,92.7369384765625,1
373,29.959742351046653,12.37681159420288,92.91571044921875,1
374,29.812399355877574,12.769726247987098,94.57112884521484,1
375,29.66505636070849,13.260869565217371,88.1347427368164,1
376,29.66505636070849,13.899355877616726,89.86498260498047,1
377,29.566827697262436,14.488727858293053,92.73300170898438,1
378,29.517713365539407,15.274557165861491,89.28414916992188,1
379,29.517713365539407,16.109500805152955,89.58944702148438,1
380,29.61594202898546,16.846215780998364,92.72972106933594,1
381,29.763285024154545,17.48470209339772,100.0317153930664,1
382,29.8615136876006,18.074074074074048,110.97550964355469,1
383,29.910628019323628,18.41787439613524,100.81419372558594,1
384,30.008856682769682,18.810789049919457,105.44395446777344,1
385,30.008856682769682,19.15458937198065,97.35074615478516,1
386,30.107085346215737,19.547504025764866,99.88468933105469,1
387,30.156199677938762,19.891304347826058,99.74783325195312,1
388,30.156199677938762,20.284219001610275,101.30978393554688,1
389,30.254428341384816,20.628019323671467,102.0682373046875,1
390,30.254428341384816,20.873590982286604,94.8000717163086,1
391,30.303542673107845,21.26650563607082,93.43254089355469,1
392,30.4017713365539,21.65942028985504,97.36013793945312,1
393,30.4017713365539,22.00322061191623,95.47787475585938,1
394,30.45088566827693,22.347020933977422,95.84475708007812,1
395,30.45088566827693,22.690821256038614,96.37117767333984,1
396,30.4017713365539,22.93639291465375,100.26725006103516,1
397,30.499999999999954,23.32930756843797,100.93880462646484,1
398,30.549114331722983,23.62399355877613,97.71205139160156,1
399,30.549114331722983,23.918679549114295,98.93437957763672,1
400,30.499999999999954,24.164251207729432,103.55912017822266,1
401,30.499999999999954,24.40982286634457,103.10419464111328,1
402,30.549114331722983,24.802737520128787,98.63919067382812,1
403,30.549114331722983,25.048309178743924,96.81991577148438,1
404,30.549114331722983,25.244766505636033,103.53491973876953,1
405,30.647342995169037,25.539452495974196,99.52749633789062,1
406,30.696457326892062,25.834138486312362,100.75411987304688,1
407,30.696457326892062,26.128824476650525,101.11041259765625,1
408,30.74557165861509,26.472624798711717,95.3583755493164,1
409,30.794685990338117,26.76731078904988,95.75732421875,1
410,30.794685990338117,27.012882447665017,93.1436996459961,1
411,30.843800322061146,27.30756843800318,96.25162506103516,1
412,30.843800322061146,27.602254428341343,95.84989929199219,1
413,30.843800322061146,27.896940418679506,94.3289794921875,1
414,30.843800322061146,28.191626409017672,102.08318328857422,1
415,30.843800322061146,28.437198067632806,95.45487976074219,1
416,30.843800322061146,28.682769726247944,97.94134521484375,1
417,30.843800322061146,28.780998389694,97.71868896484375,1
418,30.794685990338117,28.780998389694,99.24561309814453,1
419,30.598228663446008,28.682769726247944,96.56720733642578,1
420,30.696457326892062,28.731884057970973,98.94761657714844,1
421,30.843800322061146,28.879227053140053,99.9933853149414,1
422,30.892914653784175,28.830112721417027,101.0142593383789,1
423,30.74557165861509,28.682769726247944,94.38821411132812,1
424,30.843800322061146,28.731884057970973,98.79794311523438,1
425,30.892914653784175,28.780998389694,98.22640991210938,1
426,30.892914653784175,28.830112721417027,99.05279541015625,1
427,30.74557165861509,28.731884057970973,94.71769714355469,1
428,30.598228663446008,28.63365539452492,88.70887756347656,1
429,30.598228663446008,28.731884057970973,89.56891632080078,1
430,30.794685990338117,28.830112721417027,97.03964233398438,1
431,30.843800322061146,28.682769726247944,105.16826629638672,1
432,30.892914653784175,28.731884057970973,101.67955017089844,1
433,30.843800322061146,28.92834138486308,99.2943115234375,1
434,30.647342995169037,28.830112721417027,90.69981384277344,1
435,30.549114331722983,28.830112721417027,88.18119812011719,1
436,30.45088566827693,28.830112721417027,84.04838562011719,1
437,30.352657004830874,28.92834138486308,80.25407409667969,1
438,30.20531400966179,28.92834138486308,77.32860565185547,1
439,30.107085346215737,28.977455716586107,69.33834838867188,1
440,29.8615136876006,29.026570048309136,57.40647888183594,1
441,29.66505636070849,29.17391304347822,55.494842529296875,1
442,29.517713365539407,29.3212560386473,48.40230178833008,1
443,29.272141706924273,29.566827697262436,35.05571746826172,1
444,29.026570048309136,29.714170692431516,34.409664154052734,1
445,28.830112721417027,29.8615136876006,25.845287322998047,1
446,28.53542673107886,30.008856682769682,21.103132247924805,1
447,28.338969404186752,30.107085346215737,21.156579971313477,1
